run_id,depth,node_count,edge_count,edge_p50,edge_p90,edge_p99,vol_p50,vol_p90,vol_p99
chunk_d5_N20000_a10_t2000000_F0_rep1,9,512,5120,0.214101,0.420112,0.449957,6.34734e-07,1.01372e-06,1.44885e-06
chunk_d5_N20000_a10_t2000000_F0_rep1,10,1024,10240,0.198597,0.227134,0.265033,8.65119e-08,1.82144e-07,2.88453e-07
chunk_d5_N20000_a10_t2000000_F0_rep1,11,2048,20480,0.165507,0.212497,0.25083,5.55586e-09,1.93511e-08,4.5717e-08
chunk_d5_N20000_a10_t2000000_F0_rep1,12,4096,40960,0.0968831,0.177651,0.226862,3.86646e-11,4.61643e-10,2.61283e-09
chunk_d5_N20000_a10_t2000000_F0_rep1,13,8192,81920,0.0,0.0808508,0.173525,0.0,8.18102e-14,7.05533e-12
chunk_d5_N20000_a10_t2000000_F0_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t2000000_F1_rep0,0,1,10,0.982464,0.984639,0.985106,0.82669,0.82669,0.82669
chunk_d5_N20000_a10_t2000000_F1_rep0,1,2,20,0.976025,0.983176,0.985049,0.302354,0.342336,0.351332
chunk_d5_N20000_a10_t2000000_F1_rep0,2,4,40,0.965819,0.982175,0.984933,0.104889,0.137192,0.149008
chunk_d5_N20000_a10_t2000000_F1_rep0,3,8,80,0.956604,0.976637,0.983469,0.0384003,0.0514147,0.0641735
chunk_d5_N20000_a10_t2000000_F1_rep0,4,16,160,0.548021,0.96494,0.982239,0.0131723,0.0186776,0.0259001
chunk_d5_N20000_a10_t2000000_F1_rep0,5,32,320,0.532849,0.957164,0.967281,0.00444043,0.00805771,0.0090762
chunk_d5_N20000_a10_t2000000_F1_rep0,6,64,640,0.517644,0.933122,0.961551,0.00139793,0.00285886,0.00447959
chunk_d5_N20000_a10_t2000000_F1_rep0,7,128,1280,0.487387,0.83416,0.954467,0.000425122,0.000963191,0.00243125
chunk_d5_N20000_a10_t2000000_F1_rep0,8,256,2560,0.419723,0.635705,0.921066,0.000125114,0.000271248,0.000628848
chunk_d5_N20000_a10_t2000000_F1_rep0,9,512,5120,0.323584,0.520904,0.813616,2.48686e-05,6.21183e-05,0.00013515
chunk_d5_N20000_a10_t2000000_F1_rep0,10,1024,10240,0.273819,0.422018,0.602033,3.19929e-06,8.64267e-06,2.01554e-05
chunk_d5_N20000_a10_t2000000_F1_rep0,11,2048,20480,0.21891,0.346949,0.545235,2.03027e-07,7.83832e-07,2.24953e-06
chunk_d5_N20000_a10_t2000000_F1_rep0,12,4096,40960,0.138043,0.259321,0.449223,1.46468e-09,1.46763e-08,8.78321e-08
chunk_d5_N20000_a10_t2000000_F1_rep0,13,8192,81920,0.0,0.121009,0.269859,0.0,1.8731e-12,1.26391e-10
chunk_d5_N20000_a10_t2000000_F1_rep0,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t2000000_F1_rep1,0,1,10,0.977389,0.982605,0.985781,0.79601,0.79601,0.79601
chunk_d5_N20000_a10_t2000000_F1_rep1,1,2,20,0.973863,0.978854,0.982092,0.294609,0.336927,0.346449
chunk_d5_N20000_a10_t2000000_F1_rep1,2,4,40,0.967793,0.977481,0.981965,0.106982,0.136443,0.145966
chunk_d5_N20000_a10_t2000000_F1_rep1,3,8,80,0.958541,0.976043,0.981584,0.0386597,0.0527438,0.0619108
chunk_d5_N20000_a10_t2000000_F1_rep1,4,16,160,0.545049,0.971023,0.979528,0.0131311,0.0198628,0.0264767
chunk_d5_N20000_a10_t2000000_F1_rep1,5,32,320,0.532555,0.960349,0.976722,0.00451928,0.00787641,0.0106638
chunk_d5_N20000_a10_t2000000_F1_rep1,6,64,640,0.520284,0.930385,0.964922,0.00134805,0.00352652,0.00519429
chunk_d5_N20000_a10_t2000000_F1_rep1,7,128,1280,0.488258,0.839108,0.949113,0.000439145,0.00103645,0.00251
chunk_d5_N20000_a10_t2000000_F1_rep1,8,256,2560,0.421068,0.636676,0.913405,0.00012105,0.000301845,0.00063566
chunk_d5_N20000_a10_t2000000_F1_rep1,9,512,5120,0.32158,0.521917,0.824509,2.34881e-05,6.19213e-05,0.000138485
chunk_d5_N20000_a10_t2000000_F1_rep1,10,1024,10240,0.273413,0.421654,0.601126,3.10474e-06,9.06865e-06,1.95815e-05
chunk_d5_N20000_a10_t2000000_F1_rep1,11,2048,20480,0.218406,0.348148,0.542161,1.88444e-07,7.88919e-07,2.48827e-06
chunk_d5_N20000_a10_t2000000_F1_rep1,12,4096,40960,0.137787,0.258787,0.444236,1.31175e-09,1.51826e-08,1.01008e-07
chunk_d5_N20000_a10_t2000000_F1_rep1,13,8192,81920,0.0,0.120475,0.270985,0.0,1.83735e-12,1.12968e-10
chunk_d5_N20000_a10_t2000000_F1_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t3000000_F0_rep0,0,1,10,0.881268,0.881341,0.881341,0.282489,0.282489,0.282489
chunk_d5_N20000_a10_t3000000_F0_rep0,1,2,20,0.881091,0.881314,0.881341,0.0705433,0.0706899,0.0707229
chunk_d5_N20000_a10_t3000000_F0_rep0,2,4,40,0.880724,0.881286,0.881341,0.0175597,0.0177716,0.0178161
chunk_d5_N20000_a10_t3000000_F0_rep0,3,8,80,0.443907,0.881106,0.881341,0.00441122,0.00453219,0.00453958
chunk_d5_N20000_a10_t3000000_F0_rep0,4,16,160,0.441059,0.880628,0.881258,0.00107264,0.00117133,0.00119786
chunk_d5_N20000_a10_t3000000_F0_rep0,5,32,320,0.43914,0.448815,0.461309,0.000266336,0.000291877,0.000308038
chunk_d5_N20000_a10_t3000000_F0_rep0,6,64,640,0.434964,0.447978,0.459286,6.43365e-05,7.29768e-05,8.17214e-05
chunk_d5_N20000_a10_t3000000_F0_rep0,7,128,1280,0.425603,0.445505,0.4583,1.50346e-05,1.87107e-05,2.20169e-05
chunk_d5_N20000_a10_t3000000_F0_rep0,8,256,2560,0.227738,0.439684,0.452928,3.23846e-06,4.49202e-06,5.85964e-06
chunk_d5_N20000_a10_t3000000_F0_rep0,9,512,5120,0.214137,0.420757,0.4457,6.23203e-07,9.95105e-07,1.3214e-06
chunk_d5_N20000_a10_t3000000_F0_rep0,10,1024,10240,0.198434,0.227427,0.257137,8.57294e-08,1.72592e-07,2.69469e-07
chunk_d5_N20000_a10_t3000000_F0_rep0,11,2048,20480,0.166055,0.212352,0.247184,5.69702e-09,1.87282e-08,4.32406e-08
chunk_d5_N20000_a10_t3000000_F0_rep0,12,4096,40960,0.0967462,0.177616,0.227271,3.70659e-11,4.62689e-10,2.20743e-09
chunk_d5_N20000_a10_t3000000_F0_rep0,13,8192,81920,0.0,0.0798506,0.169904,0.0,7.26318e-14,7.09052e-12
chunk_d5_N20000_a10_t3000000_F0_rep0,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t3000000_F0_rep1,0,1,10,0.881322,0.881362,0.881362,0.282721,0.282721,0.282721
chunk_d5_N20000_a10_t3000000_F0_rep1,1,2,20,0.881294,0.881355,0.881357,0.0706499,0.0709115,0.0709704
chunk_d5_N20000_a10_t3000000_F0_rep1,2,4,40,0.880997,0.881261,0.881322,0.0175862,0.0181614,0.0182331
chunk_d5_N20000_a10_t3000000_F0_rep1,3,8,80,0.446189,0.881099,0.881322,0.00435889,0.00463141,0.00463441
chunk_d5_N20000_a10_t3000000_F0_rep1,4,16,160,0.441495,0.879911,0.881091,0.0010949,0.00118015,0.00119932
chunk_d5_N20000_a10_t3000000_F0_rep1,5,32,320,0.439258,0.446681,0.467058,0.000273215,0.000292002,0.000311715
chunk_d5_N20000_a10_t3000000_F0_rep1,6,64,640,0.433929,0.446175,0.466804,6.51688e-05,7.2148e-05,7.93773e-05
chunk_d5_N20000_a10_t3000000_F0_rep1,7,128,1280,0.427359,0.443076,0.462134,1.491e-05,1.86476e-05,2.06831e-05
chunk_d5_N20000_a10_t3000000_F0_rep1,8,256,2560,0.226813,0.437184,0.456697,3.3236e-06,4.56977e-06,5.78947e-06
chunk_d5_N20000_a10_t3000000_F0_rep1,9,512,5120,0.214101,0.420112,0.449957,6.34734e-07,1.01372e-06,1.44885e-06
chunk_d5_N20000_a10_t3000000_F0_rep1,10,1024,10240,0.198597,0.227134,0.265033,8.65119e-08,1.82144e-07,2.88453e-07
chunk_d5_N20000_a10_t3000000_F0_rep1,11,2048,20480,0.165507,0.212497,0.25083,5.55586e-09,1.93511e-08,4.5717e-08
chunk_d5_N20000_a10_t3000000_F0_rep1,12,4096,40960,0.0968831,0.177651,0.226862,3.86646e-11,4.61643e-10,2.61283e-09
chunk_d5_N20000_a10_t3000000_F0_rep1,13,8192,81920,0.0,0.0808508,0.173525,0.0,8.18102e-14,7.05533e-12
chunk_d5_N20000_a10_t3000000_F0_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t3000000_F1_rep0,0,1,10,0.982464,0.984639,0.985106,0.82669,0.82669,0.82669
chunk_d5_N20000_a10_t3000000_F1_rep0,1,2,20,0.976025,0.983176,0.985049,0.302354,0.342336,0.351332
chunk_d5_N20000_a10_t3000000_F1_rep0,2,4,40,0.965819,0.982175,0.984933,0.104889,0.137192,0.149008
chunk_d5_N20000_a10_t3000000_F1_rep0,3,8,80,0.956604,0.976637,0.983469,0.0384003,0.0514147,0.0641735
chunk_d5_N20000_a10_t3000000_F1_rep0,4,16,160,0.548021,0.96494,0.982239,0.0131723,0.0186776,0.0259001
chunk_d5_N20000_a10_t3000000_F1_rep0,5,32,320,0.532849,0.957164,0.967281,0.00444043,0.00805771,0.0090762
chunk_d5_N20000_a10_t3000000_F1_rep0,6,64,640,0.517644,0.933122,0.961551,0.00139793,0.00285886,0.00447959
chunk_d5_N20000_a10_t3000000_F1_rep0,7,128,1280,0.487387,0.83416,0.954467,0.000425122,0.000963191,0.00243125
chunk_d5_N20000_a10_t3000000_F1_rep0,8,256,2560,0.419723,0.635705,0.921066,0.000125114,0.000271248,0.000628848
chunk_d5_N20000_a10_t3000000_F1_rep0,9,512,5120,0.323584,0.520904,0.813616,2.48686e-05,6.21183e-05,0.00013515
chunk_d5_N20000_a10_t3000000_F1_rep0,10,1024,10240,0.273819,0.422018,0.602033,3.19929e-06,8.64267e-06,2.01554e-05
chunk_d5_N20000_a10_t3000000_F1_rep0,11,2048,20480,0.21891,0.346949,0.545235,2.03027e-07,7.83832e-07,2.24953e-06
chunk_d5_N20000_a10_t3000000_F1_rep0,12,4096,40960,0.138043,0.259321,0.449223,1.46468e-09,1.46763e-08,8.78321e-08
chunk_d5_N20000_a10_t3000000_F1_rep0,13,8192,81920,0.0,0.121009,0.269859,0.0,1.8731e-12,1.26391e-10
chunk_d5_N20000_a10_t3000000_F1_rep0,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t3000000_F1_rep1,0,1,10,0.977389,0.982605,0.985781,0.79601,0.79601,0.79601
chunk_d5_N20000_a10_t3000000_F1_rep1,1,2,20,0.973863,0.978854,0.982092,0.294609,0.336927,0.346449
chunk_d5_N20000_a10_t3000000_F1_rep1,2,4,40,0.967793,0.977481,0.981965,0.106982,0.136443,0.145966
chunk_d5_N20000_a10_t3000000_F1_rep1,3,8,80,0.958541,0.976043,0.981584,0.0386597,0.0527438,0.0619108
chunk_d5_N20000_a10_t3000000_F1_rep1,4,16,160,0.545049,0.971023,0.979528,0.0131311,0.0198628,0.0264767
chunk_d5_N20000_a10_t3000000_F1_rep1,5,32,320,0.532555,0.960349,0.976722,0.00451928,0.00787641,0.0106638
chunk_d5_N20000_a10_t3000000_F1_rep1,6,64,640,0.520284,0.930385,0.964922,0.00134805,0.00352652,0.00519429
chunk_d5_N20000_a10_t3000000_F1_rep1,7,128,1280,0.488258,0.839108,0.949113,0.000439145,0.00103645,0.00251
chunk_d5_N20000_a10_t3000000_F1_rep1,8,256,2560,0.421068,0.636676,0.913405,0.00012105,0.000301845,0.00063566
chunk_d5_N20000_a10_t3000000_F1_rep1,9,512,5120,0.32158,0.521917,0.824509,2.34881e-05,6.19213e-05,0.000138485
chunk_d5_N20000_a10_t3000000_F1_rep1,10,1024,10240,0.273413,0.421654,0.601126,3.10474e-06,9.06865e-06,1.95815e-05
chunk_d5_N20000_a10_t3000000_F1_rep1,11,2048,20480,0.218406,0.348148,0.542161,1.88444e-07,7.88919e-07,2.48827e-06
chunk_d5_N20000_a10_t3000000_F1_rep1,12,4096,40960,0.137787,0.258787,0.444236,1.31175e-09,1.51826e-08,1.01008e-07
chunk_d5_N20000_a10_t3000000_F1_rep1,13,8192,81920,0.0,0.120475,0.270985,0.0,1.83735e-12,1.12968e-10
chunk_d5_N20000_a10_t3000000_F1_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t500000_F0_rep0,0,1,10,0.881268,0.881341,0.881341,0.282489,0.282489,0.282489
chunk_d5_N20000_a10_t500000_F0_rep0,1,2,20,0.881091,0.881314,0.881341,0.0705433,0.0706899,0.0707229
chunk_d5_N20000_a10_t500000_F0_rep0,2,4,40,0.880724,0.881286,0.881341,0.0175597,0.0177716,0.0178161
chunk_d5_N20000_a10_t500000_F0_rep0,3,8,80,0.443907,0.881106,0.881341,0.00441122,0.00453219,0.00453958
chunk_d5_N20000_a10_t500000_F0_rep0,4,16,160,0.441059,0.880628,0.881258,0.00107264,0.00117133,0.00119786
chunk_d5_N20000_a10_t500000_F0_rep0,5,32,320,0.43914,0.448815,0.461309,0.000266336,0.000291877,0.000308038
chunk_d5_N20000_a10_t500000_F0_rep0,6,64,640,0.434964,0.447978,0.459286,6.43365e-05,7.29768e-05,8.17214e-05
chunk_d5_N20000_a10_t500000_F0_rep0,7,128,1280,0.425603,0.445505,0.4583,1.50346e-05,1.87107e-05,2.20169e-05
chunk_d5_N20000_a10_t500000_F0_rep0,8,256,2560,0.227738,0.439684,0.452928,3.23846e-06,4.49202e-06,5.85964e-06
chunk_d5_N20000_a10_t500000_F0_rep0,9,512,5120,0.214137,0.420757,0.4457,6.23203e-07,9.95105e-07,1.3214e-06
chunk_d5_N20000_a10_t500000_F0_rep0,10,1024,10240,0.198434,0.227427,0.257137,8.57294e-08,1.72592e-07,2.69469e-07
chunk_d5_N20000_a10_t500000_F0_rep0,11,2048,20480,0.166055,0.212352,0.247184,5.69702e-09,1.87282e-08,4.32406e-08
chunk_d5_N20000_a10_t500000_F0_rep0,12,4096,40960,0.0967462,0.177616,0.227271,3.70659e-11,4.62689e-10,2.20743e-09
chunk_d5_N20000_a10_t500000_F0_rep0,13,8192,81920,0.0,0.0798506,0.169904,0.0,7.26318e-14,7.09052e-12
chunk_d5_N20000_a10_t500000_F0_rep0,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t500000_F0_rep1,0,1,10,0.881322,0.881362,0.881362,0.282721,0.282721,0.282721
chunk_d5_N20000_a10_t500000_F0_rep1,1,2,20,0.881294,0.881355,0.881357,0.0706499,0.0709115,0.0709704
chunk_d5_N20000_a10_t500000_F0_rep1,2,4,40,0.880997,0.881261,0.881322,0.0175862,0.0181614,0.0182331
chunk_d5_N20000_a10_t500000_F0_rep1,3,8,80,0.446189,0.881099,0.881322,0.00435889,0.00463141,0.00463441
chunk_d5_N20000_a10_t500000_F0_rep1,4,16,160,0.441495,0.879911,0.881091,0.0010949,0.00118015,0.00119932
chunk_d5_N20000_a10_t500000_F0_rep1,5,32,320,0.439258,0.446681,0.467058,0.000273215,0.000292002,0.000311715
chunk_d5_N20000_a10_t500000_F0_rep1,6,64,640,0.433929,0.446175,0.466804,6.51688e-05,7.2148e-05,7.93773e-05
chunk_d5_N20000_a10_t500000_F0_rep1,7,128,1280,0.427359,0.443076,0.462134,1.491e-05,1.86476e-05,2.06831e-05
chunk_d5_N20000_a10_t500000_F0_rep1,8,256,2560,0.226813,0.437184,0.456697,3.3236e-06,4.56977e-06,5.78947e-06
chunk_d5_N20000_a10_t500000_F0_rep1,9,512,5120,0.214101,0.420112,0.449957,6.34734e-07,1.01372e-06,1.44885e-06
chunk_d5_N20000_a10_t500000_F0_rep1,10,1024,10240,0.198597,0.227134,0.265033,8.65119e-08,1.82144e-07,2.88453e-07
chunk_d5_N20000_a10_t500000_F0_rep1,11,2048,20480,0.165507,0.212497,0.25083,5.55586e-09,1.93511e-08,4.5717e-08
chunk_d5_N20000_a10_t500000_F0_rep1,12,4096,40960,0.0968831,0.177651,0.226862,3.86646e-11,4.61643e-10,2.61283e-09
chunk_d5_N20000_a10_t500000_F0_rep1,13,8192,81920,0.0,0.0808508,0.173525,0.0,8.18102e-14,7.05533e-12
chunk_d5_N20000_a10_t500000_F0_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t500000_F1_rep0,0,1,10,0.982464,0.984639,0.985106,0.82669,0.82669,0.82669
chunk_d5_N20000_a10_t500000_F1_rep0,1,2,20,0.976025,0.983176,0.985049,0.302354,0.342336,0.351332
chunk_d5_N20000_a10_t500000_F1_rep0,2,4,40,0.965819,0.982175,0.984933,0.104889,0.137192,0.149008
chunk_d5_N20000_a10_t500000_F1_rep0,3,8,80,0.956604,0.976637,0.983469,0.0384003,0.0514147,0.0641735
chunk_d5_N20000_a10_t500000_F1_rep0,4,16,160,0.548021,0.96494,0.982239,0.0131723,0.0186776,0.0259001
chunk_d5_N20000_a10_t500000_F1_rep0,5,32,320,0.532849,0.957164,0.967281,0.00444043,0.00805771,0.0090762
chunk_d5_N20000_a10_t500000_F1_rep0,6,64,640,0.517644,0.933122,0.961551,0.00139793,0.00285886,0.00447959
chunk_d5_N20000_a10_t500000_F1_rep0,7,128,1280,0.487387,0.83416,0.954467,0.000425122,0.000963191,0.00243125
chunk_d5_N20000_a10_t500000_F1_rep0,8,256,2560,0.419723,0.635705,0.921066,0.000125114,0.000271248,0.000628848
chunk_d5_N20000_a10_t500000_F1_rep0,9,512,5120,0.323584,0.520904,0.813616,2.48686e-05,6.21183e-05,0.00013515
chunk_d5_N20000_a10_t500000_F1_rep0,10,1024,10240,0.273819,0.422018,0.602033,3.19929e-06,8.64267e-06,2.01554e-05
chunk_d5_N20000_a10_t500000_F1_rep0,11,2048,20480,0.21891,0.346949,0.545235,2.03027e-07,7.83832e-07,2.24953e-06
chunk_d5_N20000_a10_t500000_F1_rep0,12,4096,40960,0.138043,0.259321,0.449223,1.46468e-09,1.46763e-08,8.78321e-08
chunk_d5_N20000_a10_t500000_F1_rep0,13,8192,81920,0.0,0.121009,0.269859,0.0,1.8731e-12,1.26391e-10
chunk_d5_N20000_a10_t500000_F1_rep0,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
chunk_d5_N20000_a10_t500000_F1_rep1,0,1,10,0.977389,0.982605,0.985781,0.79601,0.79601,0.79601
chunk_d5_N20000_a10_t500000_F1_rep1,1,2,20,0.973863,0.978854,0.982092,0.294609,0.336927,0.346449
chunk_d5_N20000_a10_t500000_F1_rep1,2,4,40,0.967793,0.977481,0.981965,0.106982,0.136443,0.145966
chunk_d5_N20000_a10_t500000_F1_rep1,3,8,80,0.958541,0.976043,0.981584,0.0386597,0.0527438,0.0619108
chunk_d5_N20000_a10_t500000_F1_rep1,4,16,160,0.545049,0.971023,0.979528,0.0131311,0.0198628,0.0264767
chunk_d5_N20000_a10_t500000_F1_rep1,5,32,320,0.532555,0.960349,0.976722,0.00451928,0.00787641,0.0106638
chunk_d5_N20000_a10_t500000_F1_rep1,6,64,640,0.520284,0.930385,0.964922,0.00134805,0.00352652,0.00519429
chunk_d5_N20000_a10_t500000_F1_rep1,7,128,1280,0.488258,0.839108,0.949113,0.000439145,0.00103645,0.00251
chunk_d5_N20000_a10_t500000_F1_rep1,8,256,2560,0.421068,0.636676,0.913405,0.00012105,0.000301845,0.00063566
chunk_d5_N20000_a10_t500000_F1_rep1,9,512,5120,0.32158,0.521917,0.824509,2.34881e-05,6.19213e-05,0.000138485
chunk_d5_N20000_a10_t500000_F1_rep1,10,1024,10240,0.273413,0.421654,0.601126,3.10474e-06,9.06865e-06,1.95815e-05
chunk_d5_N20000_a10_t500000_F1_rep1,11,2048,20480,0.218406,0.348148,0.542161,1.88444e-07,7.88919e-07,2.48827e-06
chunk_d5_N20000_a10_t500000_F1_rep1,12,4096,40960,0.137787,0.258787,0.444236,1.31175e-09,1.51826e-08,1.01008e-07
chunk_d5_N20000_a10_t500000_F1_rep1,13,8192,81920,0.0,0.120475,0.270985,0.0,1.83735e-12,1.12968e-10
chunk_d5_N20000_a10_t500000_F1_rep1,14,3617,36170,0.0,0.0,0.0,0.0,0.0,0.0
correctness_d2_N2000_a0p1_t200000_F0_rep0,0,1,4,0.994223,0.994405,0.994405,0.977092,0.977092,0.977092
correctness_d2_N2000_a0p1_t200000_F0_rep0,1,2,8,0.75011,0.994041,0.994041,0.243893,0.252588,0.254545
correctness_d2_N2000_a0p1_t200000_F0_rep0,2,4,16,0.496861,0.508539,0.509313,0.0621685,0.0635448,0.0637206
correctness_d2_N2000_a0p1_t200000_F0_rep0,3,8,32,0.368739,0.50365,0.509313,0.0150034,0.0160243,0.0169084
correctness_d2_N2000_a0p1_t200000_F0_rep0,4,16,64,0.244835,0.261159,0.286477,0.00356908,0.00470216,0.0050495
correctness_d2_N2000_a0p1_t200000_F0_rep0,5,32,128,0.17495,0.259689,0.28537,0.000806967,0.00117201,0.00133113
correctness_d2_N2000_a0p1_t200000_F0_rep0,6,64,256,0.11548,0.139383,0.148774,0.000179868,0.000293347,0.000371578
correctness_d2_N2000_a0p1_t200000_F0_rep0,7,128,512,0.075237,0.130452,0.145781,3.44533e-05,7.1972e-05,8.43228e-05
correctness_d2_N2000_a0p1_t200000_F0_rep0,8,256,1024,0.0459222,0.0663383,0.079427,4.37306e-06,1.27306e-05,2.06975e-05
correctness_d2_N2000_a0p1_t200000_F0_rep0,9,512,2048,0.0191043,0.0452478,0.0721917,1.11278e-07,1.02449e-06,5.16848e-06
correctness_d2_N2000_a0p1_t200000_F0_rep0,10,977,3908,0.0,0.0,0.0,0.0,0.0,0.0
correctness_d2_N2000_a0p1_t200000_F1_rep0,0,1,4,0.994562,0.997354,0.997432,0.978551,0.978551,0.978551
correctness_d2_N2000_a0p1_t200000_F1_rep0,1,2,8,0.748461,0.99187,0.991962,0.244627,0.249559,0.250669
correctness_d2_N2000_a0p1_t200000_F1_rep0,2,4,16,0.496292,0.516798,0.527939,0.0589511,0.0667665,0.0690484
correctness_d2_N2000_a0p1_t200000_F1_rep0,3,8,32,0.367977,0.517201,0.527888,0.0146412,0.0177538,0.0180685
correctness_d2_N2000_a0p1_t200000_F1_rep0,4,16,64,0.243388,0.259301,0.284954,0.00335192,0.00477087,0.00507721
correctness_d2_N2000_a0p1_t200000_F1_rep0,5,32,128,0.186094,0.256198,0.283717,0.000818484,0.00115177,0.00141535
correctness_d2_N2000_a0p1_t200000_F1_rep0,6,64,256,0.117091,0.134177,0.147881,0.000182,0.000269747,0.000401817
correctness_d2_N2000_a0p1_t200000_F1_rep0,7,128,512,0.0750349,0.123724,0.145064,3.28519e-05,6.34435e-05,0.000105969
correctness_d2_N2000_a0p1_t200000_F1_rep0,8,256,1024,0.0447346,0.0657295,0.0862289,3.77451e-06,1.2539e-05,2.82086e-05
correctness_d2_N2000_a0p1_t200000_F1_rep0,9,512,2048,0.0195217,0.0431563,0.0759594,1.14654e-07,9.35632e-07,4.00115e-06
correctness_d2_N2000_a0p1_t200000_F1_rep0,10,977,3908,0.0,0.0,0.0,0.0,0.0,0.0
correctness_d2_N2000_a100_t200000_F0_rep0,0,1,4,0.852857,0.852907,0.852907,0.52906,0.52906,0.52906
correctness_d2_N2000_a100_t200000_F0_rep0,1,2,8,0.640575,0.852807,0.852807,0.131959,0.133462,0.1338
correctness_d2_N2000_a100_t200000_F0_rep0,2,4,16,0.425373,0.436326,0.440436,0.0332367,0.0344559,0.0344859
correctness_d2_N2000_a100_t200000_F0_rep0,3,8,32,0.315233,0.437651,0.439688,0.00813371,0.00898044,0.00904462
correctness_d2_N2000_a100_t200000_F0_rep0,4,16,64,0.210976,0.22727,0.241548,0.00198604,0.00237752,0.00270785
correctness_d2_N2000_a100_t200000_F0_rep0,5,32,128,0.147287,0.222079,0.240831,0.000409701,0.00068371,0.00078776
correctness_d2_N2000_a100_t200000_F0_rep0,6,64,256,0.101124,0.117694,0.134385,9.52029e-05,0.000163753,0.000239055
correctness_d2_N2000_a100_t200000_F0_rep0,7,128,512,0.0677417,0.106272,0.126441,1.7868e-05,4.22016e-05,6.22342e-05
correctness_d2_N2000_a100_t200000_F0_rep0,8,256,1024,0.0394935,0.0570353,0.0712211,2.08835e-06,6.9445e-06,1.51452e-05
correctness_d2_N2000_a100_t200000_F0_rep0,9,512,2048,0.0162163,0.0393811,0.0595395,6.89506e-08,5.66086e-07,1.74015e-06
correctness_d2_N2000_a100_t200000_F0_rep0,10,977,3908,0.0,0.0,0.0,0.0,0.0,0.0
correctness_d2_N2000_a100_t200000_F1_rep0,0,1,4,0.945011,0.960379,0.965552,0.810021,0.810021,0.810021
correctness_d2_N2000_a100_t200000_F1_rep0,1,2,8,0.929593,0.952591,0.964402,0.301026,0.34314,0.352616
correctness_d2_N2000_a100_t200000_F1_rep0,2,4,16,0.532535,0.906458,0.934728,0.11123,0.126008,0.130798
correctness_d2_N2000_a100_t200000_F1_rep0,3,8,32,0.449585,0.70955,0.913105,0.0315348,0.0758608,0.0827699
correctness_d2_N2000_a100_t200000_F1_rep0,4,16,64,0.316142,0.496708,0.605894,0.00919132,0.0217383,0.025324
correctness_d2_N2000_a100_t200000_F1_rep0,5,32,128,0.267008,0.424291,0.598115,0.00386586,0.0108759,0.0132271
correctness_d2_N2000_a100_t200000_F1_rep0,6,64,256,0.179077,0.314508,0.556477,0.00106194,0.00292277,0.00424027
correctness_d2_N2000_a100_t200000_F1_rep0,7,128,512,0.124772,0.243063,0.422332,0.000225723,0.000764857,0.00212653
correctness_d2_N2000_a100_t200000_F1_rep0,8,256,1024,0.0787453,0.160159,0.339885,3.82162e-05,0.000146158,0.000450932
correctness_d2_N2000_a100_t200000_F1_rep0,9,512,2048,0.0378046,0.0909513,0.216372,1.58151e-06,1.15959e-05,5.71976e-05
correctness_d2_N2000_a100_t200000_F1_rep0,10,977,3908,0.0,0.0,0.0,0.0,0.0,0.0
correctness_d2_N2000_a10_t200000_F0_rep0,0,1,4,0.950583,0.950689,0.950689,0.816507,0.816507,0.816507
correctness_d2_N2000_a10_t200000_F0_rep0,1,2,8,0.719241,0.950476,0.950476,0.203408,0.214386,0.216856
correctness_d2_N2000_a10_t200000_F0_rep0,2,4,16,0.473303,0.489624,0.490159,0.0506238,0.0542889,0.0550683
correctness_d2_N2000_a10_t200000_F0_rep0,3,8,32,0.359266,0.479795,0.482411,0.0117789,0.0144062,0.0150477
correctness_d2_N2000_a10_t200000_F0_rep0,4,16,64,0.232652,0.256948,0.264795,0.00302368,0.00346128,0.00397819
correctness_d2_N2000_a10_t200000_F0_rep0,5,32,128,0.169169,0.241572,0.262166,0.000709355,0.00091549,0.00107009
correctness_d2_N2000_a10_t200000_F0_rep0,6,64,256,0.111435,0.129475,0.147206,0.000152293,0.000228702,0.000289558
correctness_d2_N2000_a10_t200000_F0_rep0,7,128,512,0.0758647,0.119469,0.133409,2.85844e-05,5.67457e-05,7.84848e-05
correctness_d2_N2000_a10_t200000_F0_rep0,8,256,1024,0.0436053,0.0626344,0.0801041,3.07912e-06,1.04989e-05,1.9965e-05
correctness_d2_N2000_a10_t200000_F0_rep0,9,512,2048,0.0171572,0.0434151,0.0649413,8.81843e-08,8.19591e-07,4.1337e-06
